,country_id,latitude,longitude,bright_ti4,bright_ti5,scan,track,acq_date,acq_time,frp,daynight
1165,FRA,43.0323,-1.13453,326.77,279.2,0.42,0.38,2022-03-01,1244,2.98,D
1166,FRA,43.0413,-0.78542,344.32,279.24,0.41,0.37,2022-03-01,1244,6.99,D
1167,FRA,43.0422,-0.78028,335.64,278.33,0.41,0.37,2022-03-01,1244,6.25,D
1168,FRA,43.04242,-0.73875,338.33,281.42,0.41,0.37,2022-03-01,1244,3.16,D
1169,FRA,43.04307,-0.43293,325.2,274.65,0.41,0.37,2022-03-01,1244,3.34,D
1170,FRA,43.04332,-0.73365,329.17,281.67,0.41,0.37,2022-03-01,1244,3.16,D
1171,FRA,43.04438,-0.68736,343.65,278.54,0.41,0.37,2022-03-01,1244,8.6,D
1172,FRA,43.04461,-0.78672,330.27,276.83,0.41,0.37,2022-03-01,1244,3.17,D
1173,FRA,43.04575,-0.73996,333.08,282.31,0.41,0.37,2022-03-01,1244,3.81,D
1174,FRA,43.04695,-0.69282,339.11,276.68,0.41,0.37,2022-03-01,1244,3.98,D
1175,FRA,43.04731,-0.75128,326.21,283.44,0.41,0.37,2022-03-01,1244,4.24,D
1176,FRA,43.04773,-0.68842,344.95,277.33,0.41,0.37,2022-03-01,1244,5.2,D
1177,FRA,43.04794,-0.78802,330.46,276.44,0.41,0.37,2022-03-01,1244,3.17,D
1178,FRA,43.04862,-0.78604,330.01,274.78,0.41,0.37,2022-03-01,1244,4.46,D
1179,FRA,43.04884,-0.78285,326.27,274.42,0.41,0.37,2022-03-01,1244,3.51,D
1180,FRA,43.05302,-0.43632,340.99,277.62,0.41,0.37,2022-03-01,1244,5.34,D
1181,FRA,43.0547,-1.04997,341.58,288.39,0.42,0.38,2022-03-01,1244,5.63,D
1182,FRA,43.05519,-0.98765,345.35,286.77,0.42,0.37,2022-03-01,1244,7.99,D
1183,FRA,43.0561,-0.98262,341.83,281.59,0.42,0.37,2022-03-01,1244,3.13,D
1184,FRA,43.05738,-0.83634,337.22,277.61,0.41,0.37,2022-03-01,1244,3.21,D
1185,FRA,43.06001,-1.02038,343.32,282.89,0.42,0.38,2022-03-01,1244,4.98,D
1186,FRA,43.06759,-0.99803,327.54,282.22,0.42,0.37,2022-03-01,1244,1.93,D
1187,FRA,43.0701,-1.00392,337.74,282.67,0.42,0.37,2022-03-01,1244,4.74,D
1188,FRA,43.07021,-0.70462,326.76,281.56,0.41,0.37,2022-03-01,1244,4.55,D
1189,FRA,43.07113,-0.69946,330.13,282.28,0.41,0.37,2022-03-01,1244,4.55,D
1190,FRA,43.07423,-1.16027,351.78,276.69,0.42,0.38,2022-03-01,1244,10.54,D
1191,FRA,43.07927,-0.06148,325.06,283.75,0.4,0.37,2022-03-01,1244,3.17,D
1192,FRA,43.0835,-1.26184,330.38,276.59,0.42,0.38,2022-03-01,1244,2.15,D
1193,FRA,43.08424,-0.07317,337.02,280.47,0.4,0.37,2022-03-01,1244,3.76,D
1194,FRA,43.08702,-0.88926,327.52,280.25,0.41,0.37,2022-03-01,1244,2.42,D
1195,FRA,43.08754,-0.0742,327.32,279.32,0.4,0.37,2022-03-01,1244,3.76,D
1196,FRA,43.08917,-0.26808,327.48,282.11,0.4,0.37,2022-03-01,1244,3.92,D
1197,FRA,43.09039,-0.89034,329.58,278.58,0.41,0.37,2022-03-01,1244,2.42,D
1198,FRA,43.0904,-1.14998,345.48,274.9,0.42,0.38,2022-03-01,1244,7.56,D
1199,FRA,43.09107,-1.02624,331.34,282.55,0.42,0.37,2022-03-01,1244,3.01,D
1200,FRA,43.09197,-1.02116,328.96,282.7,0.42,0.37,2022-03-01,1244,3.01,D
1201,FRA,43.09246,-0.26929,327.83,282.37,0.4,0.37,2022-03-01,1244,3.06,D
1202,FRA,43.09905,-0.76159,329.0,280.88,0.41,0.37,2022-03-01,1244,3.47,D
1203,FRA,43.10008,0.19686,345.76,294.53,0.39,0.37,2022-03-01,1244,12.13,D
1204,FRA,43.10088,0.2016,348.19,293.88,0.39,0.37,2022-03-01,1244,8.74,D
1205,FRA,43.10151,-0.7677,354.03,284.58,0.41,0.37,2022-03-01,1244,14.46,D
1206,FRA,43.11088,-1.22978,335.71,279.4,0.42,0.38,2022-03-01,1244,4.59,D
1207,FRA,43.12583,-1.32549,340.81,287.14,0.42,0.38,2022-03-01,1244,4.5,D
1208,FRA,43.13234,-0.67317,329.84,285.48,0.41,0.37,2022-03-01,1244,4.67,D
1209,FRA,43.13631,-0.97071,332.16,280.0,0.42,0.37,2022-03-01,1244,2.54,D
1210,FRA,43.14063,-1.10514,325.49,274.88,0.42,0.38,2022-03-01,1244,1.16,D
1211,FRA,43.14861,-0.08385,339.56,281.83,0.4,0.37,2022-03-01,1244,4.53,D
1212,FRA,43.15897,-1.38104,344.01,293.39,0.43,0.38,2022-03-01,1244,4.98,D
1213,FRA,43.1604,-0.99525,328.15,284.09,0.42,0.37,2022-03-01,1244,2.98,D
1214,FRA,43.16177,-1.37844,342.29,291.81,0.43,0.38,2022-03-01,1244,3.89,D
1215,FRA,43.16242,-1.38187,327.61,285.59,0.43,0.38,2022-03-01,1244,4.98,D
1216,FRA,43.1786,-1.38492,325.83,285.4,0.43,0.38,2022-03-01,1244,2.44,D
1217,FRA,43.18205,-1.38578,348.86,288.37,0.43,0.38,2022-03-01,1244,9.4,D
1218,FRA,43.18221,-1.15244,326.39,275.82,0.42,0.38,2022-03-01,1244,1.42,D
1219,FRA,43.18267,-0.87062,334.39,282.68,0.41,0.37,2022-03-01,1244,3.43,D
1220,FRA,43.18906,-0.89454,342.77,284.03,0.41,0.37,2022-03-01,1244,5.62,D
1221,FRA,43.19016,-1.12798,335.15,279.04,0.42,0.38,2022-03-01,1244,5.24,D
1222,FRA,43.19161,-0.80033,325.96,284.74,0.41,0.37,2022-03-01,1244,3.25,D
1223,FRA,43.19251,-0.79526,348.4,287.34,0.41,0.37,2022-03-01,1244,8.78,D
1224,FRA,43.19338,-0.79037,331.79,286.03,0.41,0.37,2022-03-01,1244,8.78,D
1225,FRA,43.20206,-1.17784,325.11,278.03,0.42,0.38,2022-03-01,1244,1.76,D
1226,FRA,43.20615,-0.95836,333.6,283.74,0.41,0.37,2022-03-01,1244,4.04,D
1227,FRA,43.20953,-0.95939,340.95,281.12,0.41,0.37,2022-03-01,1244,4.04,D
1228,FRA,43.21247,-1.27838,328.6,283.0,0.42,0.38,2022-03-01,1244,2.56,D
1229,FRA,43.21291,-0.86021,326.0,282.56,0.41,0.37,2022-03-01,1244,2.38,D
1230,FRA,43.22043,-1.05837,325.16,278.91,0.42,0.37,2022-03-01,1244,1.82,D
1231,FRA,43.22154,-1.36681,334.09,280.14,0.42,0.38,2022-03-01,1244,4.09,D
1232,FRA,43.22332,-1.35704,331.85,279.48,0.42,0.38,2022-03-01,1244,4.03,D
1233,FRA,43.22606,-1.16407,331.72,279.82,0.42,0.38,2022-03-01,1244,4.06,D
1234,FRA,43.2261,-1.34181,332.62,276.97,0.42,0.38,2022-03-01,1244,3.56,D
1235,FRA,43.23264,-1.3652,325.26,275.19,0.42,0.38,2022-03-01,1244,1.93,D
1236,FRA,43.23605,-1.36624,330.6,278.56,0.42,0.38,2022-03-01,1244,5.55,D
1237,FRA,43.2369,-1.36156,335.41,278.13,0.42,0.38,2022-03-01,1244,9.21,D
1238,FRA,43.24601,-1.25176,334.47,280.12,0.42,0.38,2022-03-01,1244,5.62,D
1239,FRA,43.25598,-1.13702,329.47,280.92,0.42,0.38,2022-03-01,1244,5.08,D
1240,FRA,43.28468,-1.13648,337.32,282.0,0.42,0.38,2022-03-01,1244,5.62,D
1241,FRA,43.2939,-1.61353,341.34,287.55,0.43,0.38,2022-03-01,1244,8.79,D
1242,FRA,43.34398,-1.31941,337.17,282.69,0.42,0.38,2022-03-01,1244,3.9,D
1243,FRA,43.34465,-1.33554,325.27,278.99,0.42,0.38,2022-03-01,1244,1.74,D
1244,FRA,43.34648,-1.18665,328.89,279.8,0.42,0.38,2022-03-01,1244,2.41,D
1245,FRA,43.34956,-1.20928,334.77,279.44,0.42,0.38,2022-03-01,1244,3.17,D
1246,FRA,43.36583,-1.25806,326.76,280.92,0.42,0.38,2022-03-01,1244,2.49,D
1247,FRA,43.4327,4.88853,333.61,294.28,0.43,0.38,2022-03-01,1244,4.55,D
1248,FRA,43.4355,4.88249,333.54,293.53,0.43,0.38,2022-03-01,1244,3.96,D
1249,FRA,43.44439,4.89659,327.13,294.45,0.43,0.38,2022-03-01,1244,7.43,D
1250,FRA,43.44505,4.90185,336.75,295.94,0.43,0.38,2022-03-01,1244,6.5,D
1251,FRA,43.44785,4.89579,341.12,292.84,0.43,0.38,2022-03-01,1244,7.43,D
1252,FRA,43.71951,4.39501,326.71,290.2,0.42,0.37,2022-03-01,1244,2.34,D
1253,FRA,43.78488,1.69769,326.07,291.48,0.38,0.36,2022-03-01,1244,1.13,D
1254,FRA,43.81781,2.63598,328.84,284.26,0.39,0.36,2022-03-01,1244,2.36,D
1255,FRA,43.90322,6.51628,344.71,287.98,0.49,0.4,2022-03-01,1244,10.53,D
1256,FRA,44.00198,7.01208,338.28,285.35,0.51,0.41,2022-03-01,1244,7.95,D
1257,FRA,44.00018,0.35169,332.59,292.94,0.39,0.36,2022-03-01,1246,1.63,D
1258,FRA,44.05189,-0.02096,333.14,296.56,0.39,0.36,2022-03-01,1246,61.87,D
1259,FRA,44.05268,-0.01614,207.93,308.93,0.39,0.36,2022-03-01,1246,61.87,D
1260,FRA,44.05349,-0.01132,332.57,304.98,0.39,0.36,2022-03-01,1246,134.9,D
1261,FRA,44.06006,-0.01343,347.86,297.39,0.39,0.36,2022-03-01,1246,105.72,D
1262,FRA,44.06007,-0.276,356.33,295.42,0.4,0.37,2022-03-01,1246,6.99,D
1263,FRA,44.06337,-0.27707,355.15,297.92,0.4,0.37,2022-03-01,1246,6.99,D
1264,FRA,44.06419,-0.27221,345.79,295.25,0.4,0.37,2022-03-01,1246,6.99,D
1265,FRA,44.0785,-0.66694,343.37,290.95,0.4,0.37,2022-03-01,1246,2.59,D
1266,FRA,44.08637,-0.20265,339.74,292.13,0.39,0.37,2022-03-01,1246,8.98,D
1267,FRA,44.09048,-0.19888,353.73,296.06,0.39,0.37,2022-03-01,1246,8.98,D
1268,FRA,44.13278,0.15838,333.9,296.21,0.39,0.36,2022-03-01,1246,5.8,D
1269,FRA,44.45816,-0.56272,341.32,297.46,0.4,0.37,2022-03-01,1246,32.07,D
1270,FRA,44.46063,-0.56872,327.92,295.74,0.4,0.37,2022-03-01,1246,34.02,D
1271,FRA,44.46146,-0.56382,346.06,296.51,0.4,0.37,2022-03-01,1246,32.07,D
1272,FRA,44.46477,-0.56492,355.38,293.25,0.4,0.37,2022-03-01,1246,9.25,D
1273,FRA,44.51751,-0.19089,338.33,291.79,0.39,0.36,2022-03-01,1246,3.39,D
1274,FRA,44.52063,2.96643,335.69,279.6,0.4,0.37,2022-03-01,1246,3.33,D
1275,FRA,44.52874,-0.5891,331.32,290.51,0.4,0.37,2022-03-01,1246,17.3,D
1276,FRA,44.58651,3.69619,343.27,291.41,0.41,0.37,2022-03-01,1246,7.31,D
1277,FRA,44.59527,3.70965,332.42,290.72,0.41,0.37,2022-03-01,1246,2.82,D
1278,FRA,44.60205,-0.65006,352.23,296.35,0.4,0.37,2022-03-01,1246,8.55,D
1279,FRA,44.60368,-0.66102,340.44,295.93,0.4,0.37,2022-03-01,1246,16.6,D
1280,FRA,44.60452,-0.65609,356.51,294.59,0.4,0.37,2022-03-01,1246,16.6,D
1281,FRA,44.60535,-0.65117,335.46,298.63,0.4,0.37,2022-03-01,1246,8.55,D
1282,FRA,44.78059,0.62441,337.0,293.43,0.39,0.36,2022-03-01,1246,1.36,D
1283,FRA,44.79277,5.76108,325.87,291.73,0.47,0.4,2022-03-01,1246,2.03,D
1284,FRA,44.80553,4.44297,330.18,285.53,0.43,0.38,2022-03-01,1246,6.42,D
1285,FRA,45.11113,-0.31551,345.57,290.29,0.39,0.36,2022-03-01,1246,13.27,D
1286,FRA,45.25244,-0.39632,340.24,285.54,0.39,0.36,2022-03-01,1246,3.84,D
1287,FRA,48.38973,2.98183,297.68,282.94,0.41,0.61,2022-06-01,54,0.89,N
1288,FRA,48.52846,-1.62094,295.94,273.91,0.67,0.74,2022-06-01,54,1.96,N
1289,FRA,51.02961,2.26901,312.27,280.22,0.46,0.63,2022-06-01,54,2.42,N
1290,FRA,51.03125,2.27482,300.89,279.76,0.46,0.63,2022-06-01,54,3.87,N
1291,FRA,51.03135,2.26813,303.13,280.1,0.46,0.63,2022-06-01,54,1.99,N
1292,FRA,51.0352,2.29593,306.25,280.65,0.46,0.63,2022-06-01,54,2.42,N
1293,FRA,51.03527,2.28928,340.36,282.74,0.46,0.63,2022-06-01,54,7.11,N
1294,FRA,51.03681,2.29505,315.92,280.96,0.46,0.63,2022-06-01,54,3.48,N
1295,FRA,51.03692,2.28838,343.25,282.25,0.46,0.63,2022-06-01,54,3.48,N
1296,FRA,51.04108,2.29621,297.44,280.84,0.46,0.63,2022-06-01,54,2.5,N
1297,FRA,51.04269,2.2953,302.66,282.14,0.46,0.63,2022-06-01,54,2.47,N
1298,FRA,51.04697,2.29645,339.43,283.64,0.46,0.63,2022-06-01,54,2.5,N
1299,FRA,51.04858,2.29549,334.11,282.7,0.46,0.63,2022-06-01,54,2.47,N
1300,FRA,43.43734,4.89211,299.86,287.34,0.61,0.53,2022-06-01,56,2.93,N
1301,FRA,43.44181,4.90029,316.85,285.82,0.61,0.53,2022-06-01,56,3.36,N
1302,FRA,43.44227,4.8927,311.09,286.97,0.61,0.53,2022-06-01,56,2.03,N
1303,FRA,43.44274,4.88504,302.87,286.01,0.61,0.53,2022-06-01,56,2.03,N
1304,FRA,43.4432,4.87743,295.64,284.42,0.61,0.53,2022-06-01,56,0.52,N
1305,FRA,43.44674,4.90089,323.49,288.55,0.61,0.53,2022-06-01,56,3.36,N
1306,FRA,43.4472,4.89328,309.98,286.64,0.61,0.53,2022-06-01,56,2.03,N
1307,FRA,43.45454,5.46049,295.94,285.89,0.57,0.52,2022-06-01,56,0.62,N
1308,FRA,43.7957,7.37705,299.89,287.53,0.46,0.47,2022-06-01,56,0.85,N
1309,FRA,45.97465,3.31784,307.1,278.59,0.38,0.59,2022-06-01,56,0.71,N
1310,FRA,46.25251,3.42447,301.21,283.27,0.38,0.59,2022-06-01,56,0.77,N
1311,FRA,47.08316,3.00208,295.15,282.28,0.4,0.6,2022-06-01,56,0.41,N
1312,FRA,48.98206,1.76096,309.08,279.95,0.45,0.47,2022-06-01,234,1.03,N
1313,FRA,48.98519,1.7633,321.53,281.49,0.45,0.47,2022-06-01,234,2.43,N
1314,FRA,48.98612,1.76311,306.81,280.41,0.45,0.47,2022-06-01,234,1.03,N
1315,FRA,49.47583,0.53434,297.85,282.31,0.39,0.44,2022-06-01,234,1.2,N
1316,FRA,50.69908,2.11463,304.29,281.97,0.42,0.45,2022-06-01,234,1.23,N
1317,FRA,51.02663,2.27102,298.28,280.87,0.41,0.45,2022-06-01,234,2.06,N
1318,FRA,51.02939,2.27287,333.61,282.79,0.41,0.45,2022-06-01,234,4.06,N
1319,FRA,51.03051,2.27338,326.67,282.32,0.41,0.45,2022-06-01,234,2.06,N
1320,FRA,51.03313,2.29419,295.0,281.35,0.41,0.45,2022-06-01,234,0.77,N
1321,FRA,51.03448,2.28864,333.37,282.93,0.41,0.45,2022-06-01,234,2.81,N
1322,FRA,51.03583,2.28309,308.35,281.35,0.41,0.45,2022-06-01,234,2.81,N
1323,FRA,51.03703,2.29654,311.78,281.73,0.41,0.45,2022-06-01,234,1.11,N
1324,FRA,51.04226,2.29334,297.88,283.71,0.41,0.45,2022-06-01,234,1.39,N
1325,FRA,51.0448,2.30124,306.21,284.04,0.41,0.45,2022-06-01,234,3.92,N
1326,FRA,51.04601,2.31471,297.97,282.84,0.41,0.45,2022-06-01,234,0.97,N
1327,FRA,51.04615,2.29571,337.16,286.09,0.41,0.45,2022-06-01,234,5.7,N
1328,FRA,51.04855,2.32264,295.11,284.47,0.41,0.45,2022-06-01,234,1.1,N
1329,FRA,43.43641,4.89504,297.95,286.76,0.44,0.63,2022-06-01,236,1.58,N
1330,FRA,43.43791,4.88997,320.25,286.78,0.44,0.63,2022-06-01,236,1.58,N
1331,FRA,43.4394,4.88491,306.58,286.66,0.44,0.62,2022-06-01,236,1.16,N
1332,FRA,43.43944,4.8935,316.93,287.01,0.44,0.62,2022-06-01,236,2.4,N
1333,FRA,43.44091,4.87982,300.28,286.07,0.44,0.62,2022-06-01,236,1.16,N
1334,FRA,43.44096,4.88846,307.32,286.28,0.44,0.62,2022-06-01,236,2.4,N
1335,FRA,43.44176,4.89806,320.74,286.55,0.44,0.63,2022-06-01,236,1.73,N
1336,FRA,43.44248,4.88341,313.56,286.13,0.44,0.62,2022-06-01,236,2.3,N
1337,FRA,43.44325,4.893,298.15,286.02,0.44,0.63,2022-06-01,236,1.73,N
1338,FRA,43.44325,4.90162,314.73,286.75,0.44,0.63,2022-06-01,236,3.14,N
1339,FRA,43.44479,4.8965,313.6,286.39,0.44,0.62,2022-06-01,236,2.47,N
1340,FRA,43.4471,4.90112,321.26,287.45,0.44,0.63,2022-06-01,236,1.73,N
1341,FRA,43.4486,4.89602,315.88,285.62,0.44,0.63,2022-06-01,236,1.73,N
1342,FRA,43.45013,4.89954,312.07,285.91,0.44,0.62,2022-06-01,236,2.47,N
1343,FRA,45.10159,5.29781,297.12,281.75,0.41,0.61,2022-06-01,236,0.44,N
1344,FRA,43.43999,4.89429,337.17,311.47,0.42,0.38,2022-06-01,1219,5.34,D
1345,FRA,43.44431,4.89825,344.3,313.56,0.42,0.38,2022-06-01,1219,5.38,D
1346,FRA,43.44523,4.90336,340.18,312.78,0.42,0.38,2022-06-01,1219,5.18,D
1347,FRA,43.44769,4.89709,334.97,308.29,0.42,0.38,2022-06-01,1219,5.38,D
1348,FRA,44.41609,1.49081,335.15,303.22,0.53,0.42,2022-06-01,1219,1.78,D
1349,FRA,48.60489,6.36071,337.93,297.76,0.38,0.36,2022-06-01,1221,3.55,D
1350,FRA,48.60909,6.11631,333.63,303.4,0.38,0.36,2022-06-01,1221,4.74,D
1351,FRA,48.63962,-3.97293,353.91,295.11,0.48,0.48,2022-06-01,1221,6.35,D
1352,FRA,48.63994,-3.97338,353.13,295.47,0.48,0.48,2022-06-01,1221,8.58,D
1353,FRA,51.0323,2.28657,343.82,306.63,0.4,0.37,2022-06-01,1221,5.48,D
1354,FRA,51.04515,2.29897,336.17,302.62,0.4,0.37,2022-06-01,1221,6.71,D
1355,FRA,51.04582,2.32284,335.27,303.19,0.4,0.37,2022-06-01,1221,4.72,D
1356,FRA,43.43742,4.89629,301.58,290.41,0.64,0.72,2022-09-01,30,2.85,N
1357,FRA,43.43746,4.88808,311.08,290.56,0.64,0.72,2022-09-01,30,3.65,N
1358,FRA,43.44416,4.89641,321.13,291.34,0.64,0.72,2022-09-01,30,2.85,N
1359,FRA,43.4442,4.88816,317.36,290.29,0.64,0.72,2022-09-01,30,3.65,N
1360,FRA,43.44648,4.88776,300.24,289.68,0.65,0.73,2022-09-01,30,2.09,N
1361,FRA,43.44648,4.896,321.8,291.07,0.64,0.72,2022-09-01,30,2.09,N
1362,FRA,49.32743,6.10119,298.51,284.84,0.54,0.42,2022-09-01,209,1.03,N
1363,FRA,50.69777,2.112,307.59,287.57,0.4,0.37,2022-09-01,209,1.29,N
1364,FRA,50.69873,2.11404,314.83,288.84,0.4,0.37,2022-09-01,209,1.8,N
1365,FRA,50.97116,1.8926,298.32,284.98,0.4,0.37,2022-09-01,209,0.34,N
1366,FRA,51.02874,2.27077,311.49,288.5,0.4,0.37,2022-09-01,209,1.15,N
1367,FRA,51.0333,2.28486,300.57,288.89,0.4,0.37,2022-09-01,209,1.15,N
1368,FRA,51.0343,2.2793,310.66,289.52,0.4,0.37,2022-09-01,209,1.15,N
1369,FRA,51.03503,2.25557,305.78,288.12,0.4,0.37,2022-09-01,209,0.94,N
1370,FRA,51.03658,2.28634,330.97,290.58,0.4,0.37,2022-09-01,209,4.18,N
1371,FRA,51.04214,2.29488,306.93,291.2,0.4,0.37,2022-09-01,209,6.2,N
1372,FRA,51.04314,2.28931,299.07,287.89,0.4,0.37,2022-09-01,209,0.9,N
1373,FRA,51.04441,2.30193,318.91,289.29,0.4,0.37,2022-09-01,209,6.2,N
1374,FRA,51.04542,2.29636,325.65,293.15,0.4,0.37,2022-09-01,209,6.2,N
1375,FRA,51.04797,2.32162,305.82,290.22,0.4,0.37,2022-09-01,209,0.96,N
1376,FRA,43.42958,4.89215,307.65,292.98,0.44,0.46,2022-09-01,211,1.67,N
1377,FRA,43.43081,4.88694,303.17,291.94,0.44,0.46,2022-09-01,211,2.17,N
1378,FRA,43.43366,4.89393,312.39,291.84,0.44,0.46,2022-09-01,211,1.67,N
1379,FRA,43.43733,4.87833,314.36,291.84,0.44,0.46,2022-09-01,211,1.07,N
1380,FRA,43.43774,4.8957,302.01,291.82,0.44,0.46,2022-09-01,211,1.03,N
1381,FRA,43.43896,4.89051,330.56,292.45,0.44,0.46,2022-09-01,211,4.25,N
1382,FRA,43.44182,4.89748,303.61,290.98,0.44,0.46,2022-09-01,211,1.03,N
1383,FRA,43.44547,4.8819,303.29,289.94,0.44,0.46,2022-09-01,211,0.7,N
1384,FRA,43.44589,4.89929,340.32,293.61,0.44,0.46,2022-09-01,211,6.19,N
1385,FRA,43.44712,4.89408,338.5,291.81,0.44,0.46,2022-09-01,211,5.14,N
1386,FRA,44.01538,4.14617,310.82,288.0,0.4,0.44,2022-09-01,211,1.08,N
1387,FRA,45.24538,6.40861,297.8,285.85,0.47,0.47,2022-09-01,211,0.72,N
1388,FRA,45.91459,5.81978,300.6,287.05,0.42,0.45,2022-09-01,211,0.46,N
1389,FRA,47.08307,3.003,296.71,281.96,0.47,0.4,2022-09-01,211,0.83,N
1390,FRA,47.38002,2.92087,296.93,283.74,0.46,0.39,2022-09-01,211,0.45,N
1391,FRA,48.71851,5.68041,298.42,282.76,0.54,0.42,2022-09-01,211,0.79,N
1392,FRA,48.76939,4.56197,299.67,284.65,0.49,0.4,2022-09-01,211,0.52,N
1393,FRA,43.44537,4.89548,329.38,290.78,0.51,0.49,2022-09-01,1153,6.56,D
1394,FRA,43.44681,4.90148,335.0,290.42,0.51,0.49,2022-09-01,1153,5.65,D
1395,FRA,48.20908,6.43425,330.87,294.64,0.51,0.41,2022-09-01,1155,2.82,D
1396,FRA,51.045,2.29577,339.49,284.97,0.42,0.45,2022-09-01,1155,5.4,D
1397,FRA,44.96928,-0.49061,332.08,280.87,0.61,0.53,2022-09-01,1336,3.78,D
1398,FRA,43.44372,4.87589,316.02,276.64,0.78,0.78,2022-12-01,24,5.69,N
1399,FRA,43.44389,4.89572,296.8,275.95,0.77,0.78,2022-12-01,24,3.37,N
1400,FRA,43.44496,4.87055,325.52,276.2,0.78,0.78,2022-12-01,24,5.92,N
1401,FRA,43.44522,4.89036,303.84,276.65,0.78,0.78,2022-12-01,24,2.93,N
1402,FRA,48.98462,1.75923,307.11,277.49,0.39,0.36,2022-12-01,202,0.96,N
1403,FRA,51.04455,2.29958,338.73,283.02,0.48,0.48,2022-12-01,1151,6.09,D
1404,GRC,37.11229,24.49841,335.9,293.1,0.46,0.47,2020-03-01,1048,3.3,D
1405,GRC,38.46856,23.16897,342.3,291.4,0.51,0.49,2020-03-01,1048,5.7,D
1406,GRC,39.48424,22.16828,340.6,295.5,0.54,0.51,2020-03-01,1048,3.8,D
1407,GRC,40.01793,22.12195,338.9,291.1,0.53,0.5,2020-03-01,1048,4.8,D
1408,GRC,40.59032,22.67158,328.5,291.9,0.48,0.48,2020-03-01,1048,2.7,D
1409,GRC,40.60064,22.59592,331.3,297.7,0.48,0.48,2020-03-01,1048,3.3,D
1410,GRC,40.63378,22.71931,339.0,294.2,0.47,0.48,2020-03-01,1048,3.6,D
1411,GRC,40.65968,21.65316,338.9,289.8,0.53,0.5,2020-03-01,1048,3.3,D
1412,GRC,40.68551,22.72003,336.9,296.8,0.47,0.48,2020-03-01,1048,3.0,D
1413,GRC,41.12004,25.25161,329.6,290.3,0.53,0.42,2020-03-01,1048,3.7,D
1414,GRC,41.16993,23.25133,339.3,294.7,0.43,0.46,2020-03-01,1048,5.4,D
1415,GRC,41.44811,26.48527,326.1,290.1,0.47,0.4,2020-03-01,1048,2.1,D
1416,GRC,36.849,22.59912,367.0,292.3,0.64,0.72,2020-03-01,1230,15.7,D
1417,GRC,37.91944,23.07308,301.1,289.5,0.57,0.43,2020-06-01,42,1.8,N
1418,GRC,39.16873,22.84372,298.2,277.4,0.53,0.42,2020-06-01,42,1.2,N
1419,GRC,39.3859,22.80564,303.6,284.0,0.52,0.42,2020-06-01,42,1.7,N
1420,GRC,39.35395,22.9861,312.8,298.0,0.39,0.36,2020-09-01,12,1.9,N
1421,GRC,40.28683,23.44355,306.8,294.0,0.39,0.36,2020-09-01,12,0.7,N
1422,GRC,40.70595,22.81401,310.8,295.6,0.39,0.36,2020-09-01,12,1.3,N
1423,GRC,38.12936,23.52651,320.8,297.6,0.38,0.36,2020-09-01,18,2.5,N
1424,GRC,38.37508,24.06199,311.8,296.6,0.39,0.36,2020-09-01,18,1.2,N
1425,GRC,38.568,23.29478,322.3,297.4,0.38,0.36,2020-09-01,18,2.6,N
1426,GRC,36.76526,22.52874,344.6,316.4,0.42,0.38,2020-09-01,1136,11.4,D
1427,GRC,38.12981,23.52386,310.6,297.1,0.49,0.41,2020-09-01,2354,1.9,N
1428,GRC,39.2127,22.42074,310.2,298.9,0.57,0.43,2020-09-01,2354,25.2,N
1429,GRC,39.21331,22.41487,337.1,299.4,0.57,0.43,2020-09-01,2354,25.2,N
1430,GRC,39.2173,22.4154,307.4,292.4,0.57,0.43,2020-09-01,2354,2.2,N
1431,GRC,35.48792,23.58762,328.1,284.0,0.39,0.36,2020-12-01,12,3.0,N
1432,GRC,39.35692,22.987,301.96,290.12,0.5,0.49,2022-06-01,56,0.84,N
1433,GRC,40.284,23.44289,303.56,289.28,0.5,0.49,2022-06-01,56,0.95,N
1434,GRC,38.0328,23.60681,332.79,301.62,0.5,0.66,2022-06-01,1217,3.8,D
1435,GRC,38.13081,23.5259,307.91,292.17,0.43,0.38,2022-09-01,30,1.02,N
1436,GRC,38.37574,24.05973,305.51,291.56,0.45,0.39,2022-09-01,30,1.12,N
1437,GRC,39.16947,22.84328,307.67,291.87,0.41,0.37,2022-09-01,30,1.46,N
1438,GRC,39.35368,22.98481,309.27,292.72,0.41,0.37,2022-09-01,30,1.08,N
1439,GRC,40.28572,23.44673,305.59,292.17,0.41,0.37,2022-09-01,30,0.65,N
1440,GRC,40.68022,22.89697,327.62,299.37,0.4,0.37,2022-09-01,30,44.73,N
1441,GRC,40.70522,22.81222,303.58,290.52,0.4,0.37,2022-09-01,30,0.88,N
1442,GRC,37.91953,23.07401,306.49,294.46,0.42,0.38,2022-09-01,33,1.25,N
1443,GRC,37.92038,23.06927,307.77,293.62,0.42,0.38,2022-09-01,33,1.25,N
1444,GRC,40.90219,21.48877,343.42,300.23,0.56,0.43,2022-09-01,1151,5.52,D
1445,HRV,44.12333,15.27327,307.1,267.6,0.41,0.37,2020-03-01,106,0.8,N
1446,HRV,45.45359,18.0346,300.83,286.38,0.39,0.36,2022-06-01,56,0.43,N
1447,HUN,45.98372,17.7335,302.5,271.1,0.45,0.39,2020-03-01,106,0.6,N
1448,HUN,45.98479,17.73516,315.3,282.0,0.38,0.59,2020-09-01,2354,0.9,N
1449,HUN,46.94199,18.93484,299.8,283.9,0.34,0.56,2020-09-01,2354,0.5,N
